PRODUCT,REACTANT
O=C(O)c1cc(-c2nc(-c3ccc(F)c(F)c3)cs2)ccc1-c1ccccc1[N+](=O)O,COC(=O)c1cc(C(N)=S)ccc1-c1ccccc1[N+](=O)O.O=C(CBr)c1ccc(F)c(F)c1
O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2C12COc1cc3c(cc12)OCCCO3,FC(F)(F)c1ccc(CBr)o1.O=C1Nc2ccccc2C12COc1cc3c(cc12)OCCCO3
*C(=O)CNC(=O)[C@H](C)NC(*)=O,*C(=O)O.C[C@H](N)C(=O)O.NCC(=O)O
Cc1c(OCCN2CCOCC2)cn2ncnc(Oc3ccc([N+](=O)O)cc3F)c12,OCCN1CCOCC1.Cc1c(O)cn2ncnc(Oc3ccc([N+](=O)O)cc3F)c12
O=CO,CO
COC(=O)c1ccc(C#N)c(OCCNC(=O)OC(C)(C)C)c1,CC(C)(C)OC(=O)NCCBr.COC(=O)c1ccc(C#N)c(O)c1
CCCCN(C(=O)Nc1ccc(C(=O)O)cc1Cl)c1c2ccccc2nn1-c1ccc(Cl)cc1,CCCCN(C(=O)Nc1ccc(C(=O)OC)cc1Cl)c1c2ccccc2nn1-c1ccc(Cl)cc1
COC(=O)c1cc(Br)cc2[nH]ncc12,O=C(O)c1cc(Br)cc2[nH]ncc12.CO
*O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,*OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC[C@H]3O[C@@H](OC[C@H]4O[C@@H](OC[C@H]5O[C@@H](O*)[C@H](NC(C)=O)[C@@H](O)[C@@H]5O)[C@H](NC(C)=O)[C@@H](O)[C@@H]4O)[C@H](N)[C@@H](O)[C@@H]3O)[C@H](NC(C)=O)[C@@H](O)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
CON(Cc1ccccc1C)C(=O)C=C1OC(C)(C)OC1=O,CC1(C)OC(=O)C(=CC(=O)Cl)O1.CONCc1ccccc1C
CCCCOC(=O)N(CCC)CC(=O)NC12CC3CC(CC(C3)C1)C2,NC12CC3CC(CC(C3)C1)C2.CCN(C(C)C)C(C)C.CCCN(CC(=O)O)C(=O)OC(C)(C)C
*OP(=O)(O)OC[C@H]1O[C@@H](n2cc(CN)c(=O)[nH]c2=S)[C@H](O)[C@@H]1OP(=O)(O)O*,*OP(=O)(O)OC[C@H]1O[C@@H](n2cc(CNCC(=O)O)c(=O)[nH]c2=S)[C@H](O)[C@@H]1OP(=O)(O)O*
C=C(C)[C@@H]1CC[C@@H](C)C(=O)OC1,C=C(C)[C@@H]1CC[C@@H](C)C(=O)C1
CC(C(=O)OC1OC(=O)c2ccccc21)c1cccc(C(=O)c2ccccc2)c1,O=C1OC(Br)c2ccccc21.CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
O=C(O)Cc1cc(O)cc(O)c1,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)Cc1cc(O)cc(O)c1
O=C(c1cccc(Cn2c(=O)[nH]c3c(Cl)cccc3c2=O)c1)N1CCN(c2ncccn2)CC1,O=C(O)c1cccc(Cn2c(=O)[nH]c3c(Cl)cccc3c2=O)c1.c1cnc(N2CCNCC2)nc1
CSCCCCCC(O)(CC(=O)O)C(=O)O,CC(=O)[CoA].CSCCCCCC(=O)C(=O)O
N#CC(=O)c1ccccc1,N#C[C@H](O)c1ccccc1
CC1(C)O[C@H](C=Cc2ccccc2)C[C@H](CC(=O)O)O1,COC(=O)CC1CC(C=Cc2ccccc2)OC(C)(C)O1
C=C(C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@]1(C)C/C=C(\C(=O)O)CC/C=C(\C)CC[C@H]12,C=C(C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@]1(C)C/C=C(\C)CC/C=C(\C)CC[C@H]12
Cc1cc(C(=O)OC(C)(C)C)ccc1Br,CC(C)(C)O.Cc1cc(C(=O)O)ccc1Br
*CC(O)C(O)[C@H]1CNC2=NC(N)=NC(=O)C2N1,*CC(O)C(O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1
*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)C([C@H](O)[C@H](O)CO)O4)O3)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@@H](CO)O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O4)O3)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
CNC(=O)c1c2cc(C3CC3)c(N(CCN3CC(O)C3)S(C)(=O)=O)cc2nn1-c1ccc(Cl)cc1,OC1CNC1.CNC(=O)c1c2cc(C3CC3)c(N(CCBr)S(C)(=O)=O)cc2nn1-c1ccc(Cl)cc1
CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O)[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@]6(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753(C[C@H]3O[C@@H](n5cnc6c(N)ncnc65)[C@H](O)[C@@H]3O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
CC(C)(C)C(=O)CCCCC(=O)[c-]1cccc1,CC(C)(C)C(=O)CCCCC(=O)Cl.c1cc[cH-]c1
*C(=O)CC[C@H](NC(=O)c1ccc(N(C=O)C[C@H]2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O,*C(=O)CC[C@H](NC(=O)c1ccc(N(C=O)CC2=Nc3c(nc(N)[nH]c3=O)NC2)cc1)C(=O)O
COC(OC)c1cc(Br)ccc1O,O=Cc1cc(Br)ccc1O.COC(OC)OC
COc1ccc(C(=O)c2ccc(N)cc2)cc1OC,COc1ccc(C(=O)c2ccc([N+](=O)O)cc2)cc1OC
COC(=O)C(=O)c1cccnc1Oc1ccn(-c2ccc(Cl)cc2)n1,Oc1ccn(-c2ccc(Cl)cc2)n1.COC(=O)C(=O)c1cccnc1Cl
COCCOc1ncc2ccc(-c3cccc(Cl)c3)n2n1,CS(=O)c1ncc2ccc(-c3cccc(Cl)c3)n2n1.COCCO
CC1(C(=O)c2c[nH]c3ncc(-c4cccc(N5CCCC5)c4)nc23)CCCCC1,OB(O)c1cccc(N2CCCC2)c1.CC1(C(=O)c2c[nH]c3ncc(Br)nc23)CCCCC1
Cc1cc(Br)c(C(=O)C2CCN(C(=O)OC(C)(C)C)CC2)s1,Cc1ccc(Br)s1.Cc1csc(C(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c1Br
CCOC(=O)c1cn(-c2ccc(F)cc2F)c2nc(N3CCC(N)C3)c(F)cc2c1=O,NC1CCNC1.CCOC(=O)c1cn(-c2ccc(F)cc2F)c2nc(OP(=O)(Oc3ccccc3)Oc3ccccc3)c(F)cc2c1=O
CC(C)=CCC[C@H](C)CC=O,C=C(C)[C@@H]1CC[C@H](C)[C@@H](O)C1
O=c1[nH]c2c(c(=O)[nH]1)N=CCN2,Nc1nc2c(c(=O)[nH]1)N=CCN2
CC(C)(C)[SiH2]OC(C)(C)C1CC(=O)CCO1,CC(C)(C)[SiH2]OC(C)(C)C1CC(O)CCO1
*O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](CO)O[C@H](O*)[C@H](NC(C)=O)[C@H]4O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)[C@H](NC(C)=O)[C@H]3O)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O)[C@H](NC(C)=O)[C@H]1O,CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C(=O)O)CCCC(C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O
COc1cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)O)cc3[C@@H]2C=O)ccc1O,COc1cc([C@H]2Oc3c(OC)cc(/C=C/C(=O)O)cc3[C@@H]2C(O)O)ccc1O
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
Cc1cc(F)c([N+](=O)O)cc1C(F)(F)F,Cc1cc(F)ccc1C(F)(F)F
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,CCC(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,*N[C@@H](COP(=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](N)CSC(=O)c1ccccc1O)C(*)=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
COc1cc(C(=O)NC2CCN(C)CC2)c(Cl)cc1Nc1ncc(Cl)c(Oc2cccc3c2C(=O)N(C)C3)n1,CN1CCC(N)CC1.COc1cc(C(=O)O)c(Cl)cc1Nc1ncc(Cl)c(Oc2cccc3c2C(=O)N(C)C3)n1
Oc1ccc(S[C@@H]2CCN(CCCCc3ccccc3)C2)cc1,O=CCCCc1ccccc1.Oc1ccc(S[C@@H]2CCNC2)cc1
CC(C)=O,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)c(C)c2c(c1O)C(=O)OC2
CCCCC/C=C\CC(O)/C=C/C=C/CCC(=O)CCCC(=O)[CoA],CCCCCC=CC[C@@H](O)C=CC=CCCC(=O)CCCC(=O)O
O=CCCCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,OCCCCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
OCc1ccccc1O,OCc1ccccc1
COC(=O)c1cccc(C(=O)NC(C)c2cnc(Nc3cc(OC)c(OC)c(OC)c3)nn2)c1,COC(=O)c1cccc(C(=O)O)c1.COc1cc(Nc2ncc(C(C)NC(=O)c3cccc(Br)c3)nn2)cc(OC)c1OC
Cc1ncn(-c2ccc([N+](=O)O)cc2C#N)n1,N#Cc1cc([N+](=O)O)ccc1Cl.Cc1nc[nH]n1
COC(OC)c1ccc2c(n1)N(C(=O)Oc1ccccc1)CCC2,O=C(Oc1ccccc1)Oc1ccccc1.COC(OC)c1ccc2c(n1)NCCC2
C[C@H]1CN(c2ccc3ccccc3n2)CCN1,Clc1ccc2ccccc2n1.C[C@H]1CNCCN1
CCCCCCC(C)CCCCCCCCCCC(=O)[CoA],CCCCCCC(C)CCCCCCCCCCC(=O)O
COC(=O)c1c(C(=O)OC)c(-c2ccc(OC)cc2)n2c1Cc1cc(OC)ccc1-2,COC(=O)C#CC(=O)OC.COc1ccc(C(=O)N2c3ccc(OC)cc3CC2C(=O)O)cc1
O=C(O)CC(=O)Nc1ccc(Cl)c(Cl)c1,Nc1ccc(Cl)c(Cl)c1.O=C(O)CC(=O)[CoA]
*OC[C@H](CO)OC(*)=O,*OC[C@H](COP(=O)(O)O)OC(*)=O
O=Cc1ccc(OCCn2cnc3ccccc3c2=O)cc1,O=Cc1ccc(OCCBr)cc1.O=c1[nH]cnc2ccccc12
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
CCOc1ccc(-c2ccc(-c3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2C(=O)O)c(Cl)c1,COC(=O)c1cc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)ccc1Br.CCOc1ccc(B(O)O)c(Cl)c1
COc1ccc2c(c1)-c1noc(N3CCNCC3)c1CC2,C1CNCCN1.COc1ccc2c(c1)-c1noc(Cl)c1CC2
CCC(=NNc1cc(-c2ccccc2)nc(C)n1)c1ccc(C)cc1,CCC(=O)c1ccc(C)cc1.Cc1nc(NN)cc(-c2ccccc2)n1
COc1ccc(N(C)c2nc(CF)nc3ccccc23)cc1,COC(=O)c1ccccc1N.N#CCF.O=c1[nH]c(CF)nc2ccccc12.C1COCCO1
O=C(O)c1csc(Nc2ccccc2/C=C/c2n[nH]c3ccccc23)n1,CCOC(=O)c1csc(Nc2ccccc2/C=C/c2n[nH]c3ccccc23)n1
CCOC(=O)N1CCN(C(=O)[C@@H](N)CNC(=O)OC(C)(C)C)CC1,CCOC(=O)N1CCN(C(=O)[C@H](CNC(=O)OC(C)(C)C)NC(=O)OCC2c3ccccc3-c3ccccc32)CC1
CCOc1cc2c(cc1OC)C(c1ccc(C(=O)N3CCC(n4c(=O)c5sc(-c6ccccc6)cc5n(Cc5nnnn5COC)c4=O)CC3)cc1)=N[C@@H]1CCSC[C@H]21,O=C(O)C(F)(F)F.COCn1nnnc1Cn1c(=O)n(C2CCNCC2)c(=O)c2sc(-c3ccccc3)cc21.CCOc1cc2c(cc1OC)C(c1ccc(C(=O)O)cc1)=N[C@@H]1CCSC[C@H]21
C[C@@H](O)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)O,C[C@@H](O)[C@H](N)C(=O)O.N=C(N)NCCC[C@H](N)C(=O)O.N[C@@H](Cc1c[nH]cn1)C(=O)O
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
O=C(OCC1c2ccccc2-c2ccccc21)N1CCOC2(CCN(Cc3ccccc3)CC2)C1,O=C(Cl)OCC1c2ccccc2-c2ccccc21.c1ccc(CN2CCC3(CC2)CNCCO3)cc1
CCCC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCN2CCOCC2)cn1,C1COCCN1.CCCC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cn(CCOS(C)(=O)=O)cn1
COCCN(COCC[Si](C)(C)C)S(=O)(=O)c1ccc(I)cc1,COCCNS(=O)(=O)c1ccc(I)cc1.C[Si](C)(C)CCOCCl
*C(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(*)=O)OC(*)=O,*C(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(*)=O)OC(*)=O)OC(*)=O
Cc1cc(-c2sc(N3CCN(Cc4ccc(C(F)(F)F)cc4)C3=O)nc2C)on1,C/C(=C\C(=O)c1sc(N2CCN(Cc3ccc(C(F)(F)F)cc3)C2=O)nc1C)N(C)C
CCOC(=O)CC1CCCc2c1n(Cc1ccccc1)c1ccc(F)cc21,NN(Cc1ccccc1)c1ccc(F)cc1.CCOC(=O)CC1CCCCC1=O
NC(=O)CC[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](N)Cc1c[nH]cn1)C(=O)O,NC(=O)CC[C@H](N)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O.N[C@@H](Cc1c[nH]cn1)C(=O)O
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(*)=O
Cc1cccc2c(-c3ccc(Cl)cc3)onc12,Cc1cccc(C(=O)c2ccc(Cl)cc2)c1N
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC
CCCCCCC(CO)CCCC,CCCCCCC(CCCC)COS(=O)(=O)O
COC(=O)c1ncc(N=C(c2ccccc2)c2ccccc2)cn1,N=C(c1ccccc1)c1ccccc1.COC(=O)c1ncc(Br)cn1
CC(C)(C)Nc1ccc(-c2nc3ccccc3o2)cc1N,CC(C)(C)N.O=[N+](O)c1cc(-c2nc3ccccc3o2)ccc1F
CCc1ccc(CBr)cc1,CCc1ccc(CO)cc1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)[C@@H](N)Cc2ccc(O)cc2)[C@@H](O)[C@H]1O,N[C@@H](Cc1ccc(O)cc1)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)[CoA],O=CCCCCCCCCCCCCCCCCCCCCC(=O)[CoA]
CCCCCC(C=O)=Cc1ccc(Cl)cc1Cl,O=Cc1ccc(Cl)cc1Cl.CCCCCCC=O
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O,O=C[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
N=C(N)NCCC[C@H](N)C(=O)O,*[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
CC=O,C[C@@H]1NCCc2cc(O)c(O)cc21
O=C(O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,N#Cc1cc(C=C2OC(=O)c3ccccc32)ccc1F
CC(=O)C1C(=O)c2cccc([N+](=O)O)c2C1=O,CC(=O)CC(C)=O.O=C(O)c1cccc([N+](=O)O)c1C(=O)O
CC(C)(C)OC(=O)N1CC=C(c2cn3nc(-c4ccco4)nc3c(N)n2)CC1,Nc1nc(Br)cn2nc(-c3ccco3)nc12.CC(C)(C)OC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1
CC[C@H](N)c1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1,CC[C@H](NC(=O)OC(C)(C)C)c1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1
CC1(C)OCC(=O)Nc2ccc(-c3ccc(F)c(C#N)c3)cc21,N#Cc1cc(Br)ccc1F.CC1(C)OCC(=O)Nc2ccc(Br)cc21
CC(C)(C)C(=O)Nc1cccc(COCCC(F)(F)F)n1,OCCC(F)(F)F.CC(C)(C)C(=O)Nc1cccc(CCl)n1
O=C(O)CC(=O)C(=O)O,N[C@@H](CC(=O)O)C(=O)O.O=C(O)C(=O)CC(O)C(=O)O
COC(=O)c1ccc2nc(C(N)=O)ccc2c1,NC=O.COC(=O)c1ccc2ncccc2c1
Cc1onc(-c2ccccc2)c1C#Cc1cc(C(=O)NC2CCOCC2)ccn1,NC1CCOCC1.Cc1onc(-c2ccccc2)c1C#Cc1cc(C(=O)O)ccn1
C/C(=C\Cc1c(O)c(C)c2c(c1O)C(=O)OC2)CC/C=C(\C)CCC(=O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)c(C)c2c(c1O)C(=O)OC2
CCOC(=O)c1cnc2c(cnn2CC)c1Nc1ccc(F)cc1,Nc1ccc(F)cc1.CCOC(=O)c1cnc2c(cnn2CC)c1Cl
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CC(=O)N1CCc2sc(C(=O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1,Fc1ccc2c(C3CCNCC3)noc2c1.CC(=O)N1CCc2sc(C(=O)CCCCl)cc2C1
CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)O,CCCCCCCCCCCCCCCCCC(=O)O.O=P(O)(O)OC[C@H](O)CO
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)O)OC)N(C)C(=O)[C@@H](NC(=O)[C@]1(C)CCCN1C)C(C)C,CO[C@@H]([C@@H]1CCCN1)[C@@H](C)C(=O)O.CC[C@H](C)[C@@H]([C@@H](CC(=O)Oc1c(F)c(F)c(F)c(F)c1F)OC)N(C)C(=O)[C@@H](NC(=O)[C@]1(C)CCCN1C)C(C)C
CC/C=C\C/C=C\C[C@H](O)[C@@H](/C=C/C=C/C=C\C/C=C\CCC(=O)O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,CC/C=C\C/C=C\C[C@@H]1O[C@H]1/C=C/C=C/C=C\C/C=C\CCC(=O)O.N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
CC1(N2C(=O)c3cccc(N)c3C2=O)CCC(=O)NC1=O,CC1(N2C(=O)c3cccc([N+](=O)O)c3C2=O)CCC(=O)NC1=O
O=C(COc1ccccc1)Nc1cc2[nH]c(-c3ccccc3)c3cn[nH]c(=O)c(c1)c23,Nc1cc2[nH]c(-c3ccccc3)c3cn[nH]c(=O)c(c1)c23.O=C(O)COc1ccccc1
CON(C)C(=O)[C@@H]1CC(=O)N([C@H](C)c2ccccc2)C1,CCN(CC)CC.O=C(Cl)C(=O)Cl.C[C@H](c1ccccc1)N1C[C@H](C(=O)O)CC1=O
CNC(=O)c1cccc(-c2cccc3c2CC(=O)N3)c1,O=C1Cc2c(cccc2-c2cccc(C(=O)O)c2)N1.On1nnc2ccccc21
CC(=O)O[C@@H]1[C@H](C)[C@@H](O)/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H]1C,C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC1=O.CC(=O)[CoA]
