PRODUCT,REACTANT
CN(CCCN)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,CN(CCCNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1
CC(=O)N(C1CCC(C)(C)CC1)[C@H]1C[C@@H](C(=O)N2CCN(C)CC2)N(C(=O)OC(C)(C)C)C1,CC(=O)N(C1CCC(C)(C)CC1)[C@H]1C[C@@H](C(=O)O)N(C(=O)OC(C)(C)C)C1.CN1CCNCC1
NCC(=O)O,CSCC[C@H](NC(=O)CN)C(=O)O
O=C(OCc1cccnc1)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1,O=C(O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccccc1.OCc1cccnc1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)C(CN)C3)c(F)c21,CC1CNCC1CN.CCn1cc(C(=O)O)c(=O)c2cc(F)c(F)c(F)c21
CCOC(=O)CCC1CC(N(C[C@H]2C[C@@H](n3ccc4c(NCc5ccc(OC)cc5OC)ncnc43)[C@@H]3OC(C)(C)O[C@@H]32)C(C)C)C1,COc1ccc(CNc2ncnc3c2ccn3[C@@H]2C[C@H](CNC(C)C)[C@H]3OC(C)(C)O[C@H]32)c(OC)c1.CCOC(=O)CCC1CC(=O)C1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(O)C2)[nH]n1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(I)c1.Cc1cc(B2OC(C)(C)C(C)(C)O2)n(C2CCCCO2)n1
Cc1ccc(C(=O)NCC2CCN(c3noc(C(Cl)(Cl)Cl)n3)CC2)cc1OCCc1ccc(Cl)cc1Cl,NCC1CCN(c2noc(C(Cl)(Cl)Cl)n2)CC1.Cc1ccc(C(=O)O)cc1OCCc1ccc(Cl)cc1Cl
O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
CN(C)c1cc(CC#N)cc(Cc2nc3c(F)c(F)cc(F)c3s2)c1,Nc1c(F)c(F)cc(F)c1S.CN(C)c1cc(CC#N)cc(CC#N)c1
COc1cccc(CCC(N=[N+]=[N-])c2ccccc2)c1,COc1cccc(CCC(O)c2ccccc2)c1
COCCOc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C(OC)OC)nc32)ncc1C#N,COC(OC)c1nc2c(cc1CN1CCN(C)CC1=O)CCCN2.COCCOc1cc(NC(=O)Oc2ccccc2)ncc1C#N
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)[CoA],CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)[CoA]
COCNC(=O)c1ncc(Cl)cc1N(COC)S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,C1CCOC1.CON(C)C(=O)c1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1.COCCl
*OC1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O*)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)O)C(=O)O)[C@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O)[C@H]1NC(C)=O,*O[C@@H]1[C@@H](CO)O[C@@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]4[C@@H](CO)O[C@H](O*)[C@H](NC(C)=O)[C@H]4O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O)[C@H](NC(C)=O)[C@H]3O)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O)[C@H](NC(C)=O)[C@H]1O.C[C@@H](N)C(=O)O
Nc1nc2c(c(=O)[nH]1)N[C@H]1C3=C(S[Mo](=O)(O)(=S)S3)[C@@H](COP(=O)(O)O)O[C@H]1N2,Nc1nc2c(c(=O)[nH]1)N[C@H]1C3=C(S[Mo](=O)(=O)(O)S3)[C@@H](COP(=O)(O)O)O[C@H]1N2
COc1c(Cl)cc(Cl)c2c1C(Nc1ccc3cc(N)ccc3n1)CC2,COc1c(Cl)cc(Cl)c2c1C(Nc1ccc3cc([N+](=O)O)ccc3n1)CC2
O=c1n(C2CCNCC2)c2ccccc2n1S(=O)(=O)c1ccc2ccccc2c1,CC(C)(C)OC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1.O=S(=O)(Cl)c1ccc2ccccc2c1
CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(C4=NOC(CO)C4)nc3)cc2)C(=O)O1,OCC1CC(c2ccc(Br)cn2)=NO1.CC(=O)NC[C@H]1CN(c2ccc([Sn](C)(C)C)cc2)C(=O)O1
CC(C)N(CCC(C#N)(CCN(C(C)C)C(C)C)c1c(Cl)cccc1Cl)C(C)C,CC(C)N(CCC(C#N)c1ccccc1)C(C)C.CC(C)N(CCC(C#N)c1c(Cl)cccc1Cl)C(C)C
CC1=C2[C@H](CC1)[C@H](C)CC[C@@H]1[C@H]2C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
CCOC(=O)C1=COc2cc(C(C)(C)C)c(O)cc2O1,CC(C)(C)O.CCOC(=O)C1=COc2ccc(O)cc2O1
O=C1N(Cc2ccc(Br)cc2)c2ccc(Cl)cc2C1(O)C[N+](=O)O,O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccc(Cl)cc21.C[N+](=O)O
CC(C)N1CCC(c2ccc(Nc3ncc(-c4cn[nH]c4)n4ccnc34)cc2)CC1,COc1cc(Nc2ncc(-c3cn[nH]c3)n3ccnc23)ccc1C(=O)NCc1ccc(C)nc1.CC(C)N1CCC(c2ccc(Nc3ncc(Br)n4ccnc34)cc2)CC1
CC(C)(C)OC(=O)Nc1nc(/C(=N/OC(C)(C)C(=O)OC(C)(C)C)C(=O)N[C@@H]2C(=O)N[C@@H]2Cn2ccn(C(=O)OC(C)(C)C)c2=O)cs1,CC(C)(C)OC(=O)Nc1nc(/C(=N/OC(C)(C)C(=O)OC(C)(C)C)C(=O)O)cs1.CC(C)(C)OC(=O)n1ccn(C[C@H]2NC(=O)[C@H]2N)c1=O
CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2ncc(S(=O)(=O)CC(=O)O)s2)cc1,CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2ncc(SCC(=O)O)s2)cc1
O=C1c2c(sc(Br)c2Br)C2CN(Cc3ccccc3)CC12,O=C(Cl)C1CN(Cc2ccccc2)CC1c1cc(Br)c(Br)s1
CCOC(CC(C(C)=O)c1ccc2c(c1)OCO2)OCC,CC(=O)Cc1ccc2c(c1)OCO2.CCOC(CI)OCC
C=CC1=C(C)[C@@H](CC2=N/C(=C\c3[nH]c(/C=C4\NC(=O)[C@H](C)\C4=C\C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O,C=CC1=C(C)[C@@H](CC2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)NC1=O
O=C(CCCCCCC/C=C\CCCCCCCCO)OC[C@@H](O)COP(=O)(O)O,O=C([CoA])CCCCCCC/C=C\CCCCCCCCO.O=P(O)(O)OC[C@H](O)CO
CCN(Cc1cccc(C)n1)C(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1ccc(C(C)(C)C)cc1,CCNCc1cccc(C)n1.Cc1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1
COc1cc(S)ccc1Cl,CCOC(=S)Sc1ccc(Cl)c(OC)c1
COC(=O)c1ccc(C#N)c(-c2c(OC)ncc3c2ccn3COCC[Si](C)(C)C)c1,COC(=O)c1ccc(C#N)c(-c2cncc3c2ccn3C(=O)OC(C)(C)C)c1.COc1ncc2c(ccn2COCC[Si](C)(C)C)c1Br
CCOC(=O)[C@@H]([C@H](N)C(=O)O)[C@@H](C)O,CCOC(=O)[C@H]1[C@H](N)C(=O)O[C@@H]1C
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](S)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC[C@H](N)C(=O)O)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1
COc1cc(C(O)c2cc(OC)c(OC)c(OC)c2)ccc1[N+](=O)O,COc1cc(C=O)ccc1[N+](=O)O.COc1ccc(C(O)c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)O
O=C(O)c1cc(F)c(F)c(F)c1[N+](=O)O,O=C(O)c1cc(F)c(F)c(F)c1
CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(OC([C@H](N)CO)[C@@H](O)[C@@H](O)[C@@H]4O)O[C@H]23)[C@@H]1O,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1OP(=O)(O)O
CC(C)(C)c1cc(C=Nn2ccnc2N2CCOCC2)cc(C(C)(C)C)c1O,Nn1ccnc1N1CCOCC1.CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O
Cc1cc(S(=O)(=O)O)c([N+](=O)O)cc1F,Cc1cc(F)c([N+](=O)O)cc1F
CC[C@@H](NC(=O)OC(C)(C)C)C(=O)CC(=O)OC(C)(C)C,CC(C)(C)OC(=O)CC(=O)O.CC[C@@H](NC(=O)OC(C)(C)C)C(=O)O
O=C(CC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCOC(=O)C(F)(F)C(F)(F)F.CC(=O)C(F)(F)C(F)(F)F
Oc1cccc2[nH]cc(C3=CCNCC3)c12,C1=C(c2c[nH]c3cccc(OCC4CC4)c23)CCNC1
C=C(CN1CCCCC1)c1ccc2c(c1)CCCC2NC(=O)CC1CCCCN1C(=O)OC(C)(C)C,C=CCN1CCCCC1.CC(C)(C)OC(=O)N1CCCCC1CC(=O)NC1CCCc2cc(OS(=O)(=O)C(F)(F)F)ccc21
CCOC(=O)N=C(OCC)c1ccccc1Cl,CCOC(=N)c1ccccc1Cl.CCOC(=O)Cl
O=C(O)C1=C/C(=C/C=N\[C@@H](Cc2ccc(O)cc2)C(=O)O)C[C@@H](C(=O)O)N1,N[C@@H](Cc1ccc(O)cc1)C(=O)O.O=C/C=C1/C=C(C(=O)O)N[C@H](C(=O)O)C1
CNC(=O)N(O)CCC[C@H](N)C(=O)O,CN(N=O)C(=O)N(O)CCC[C@H](N)C(=O)O
CSCCCCCCCC/C=N/O,CSCCCCCCCC[C@H](N)C(=O)O
Nc1cc(C(=O)O)ccc1O,N[C@@H](CC(O)C(O)C(=O)COP(=O)(O)O)C(=O)O
CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O
CCOC(=O)c1ccc(CNC(=O)c2sc(-n3ccc(OCc4ccccc4)cc3=O)nc2C)o1,CCOC(=O)c1ccc(CN)o1.Cc1nc(-n2ccc(OCc3ccccc3)cc2=O)sc1C(=O)O
CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,*SC(=O)C[C@H](O)CCCCCCCCCCC.CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1N
C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
ClCc1coc(-c2cc3c(s2)CCCC3)n1,NC(=O)c1cc2c(s1)CCCC2.O=C(CCl)CCl
CC(CO)CC[C@@H](O)[C@@H](C)[C@H]1[C@H](O)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(CO)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
CCCCCCCN(CC)C(=O)CCCCCO,CCCCCCCN(CC)C(=O)CCCCC(=O)OC
COCc1c(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)ncnn2c1CN1CCOCC1,C1COCCN1.COCc1c(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c2c(N)ncnn2c1C=O
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,CC(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
Oc1ccc(C(=C2CCCCC2)c2ccc(Br)cc2Cl)cc1,O=C(c1ccc(O)cc1)c1ccc(Br)cc1Cl.O=C1CCCCC1
CC(O)c1noc(-c2ccccc2Cl)c1C(=O)c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccccc1,O=Cc1noc(-c2ccccc2Cl)c1C(=O)c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccccc1.C[Mg]Br
O=C(NCc1ccc(N2CCOCC2)cc1)Nc1cccc2cnc(Cl)cc12,NCc1ccc(N2CCOCC2)cc1.O=C=Nc1cccc2cnc(Cl)cc12
CN[C@@H]1CCN(c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)C1,FC1(F)CCNC1.O=C1CCN(c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)C1
Cc1cn(-c2ccc(NC(=O)c3ccc(C)c(C#Cc4ccc(NC(C)C)nn4)c3)cc2C(F)(F)F)cn1,C#Cc1ccc(NC(C)C)nn1.Cc1cn(-c2ccc(NC(=O)c3ccc(C)c(I)c3)cc2C(F)(F)F)cn1
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)O)c(=O)n(C)c(=O)n2CC(C)C,CC(=O)CC(C)=O.Cc1nc(Cl)c(Cl)n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C.O=C(O)O
Fc1ccc(NC(c2ccc(F)cc2)C2CCN(CCCNc3ccccc3)CC2)cc1,Fc1ccc(NC(c2ccc(F)cc2)C2CCN(CCCCl)CC2)cc1.Nc1ccccc1
CCn1c(CO)nc2c(N3CCOCC3)nc(Cl)nc21,CCn1c(C=O)nc2c(N3CCOCC3)nc(Cl)nc21
*SC(=O)CC(=O)O,*OP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC.O=C=O
O=C(O)/C=C\C(=O)C(Cl)C(=O)O,O=C(O)/C(Cl)=C\C(=O)C(Cl)C(=O)O
COc1cccc(Nc2cc(N(C)C)nc(N3CCN(Cc4ccccc4)CC3)n2)c1,O=Cc1ccccc1.COc1cccc(Nc2cc(N(C)C)nc(N3CCNCC3)n2)c1
CCCSc1ccc(C(=O)OC)c(O)c1,COCOc1cc(F)ccc1C(=O)OC.CCC[S-]
CCC(=O)N1CCC(COc2cccc(N)c2C#N)CC1,N#Cc1c(N)cccc1F.CCC(=O)N1CCC(CO)CC1
CC1CC(=O)c2c(C=O)c(O)c(O)c(C(C)C)c2C1=O,Cc1cc(O)c2c(C=O)c(O)c(O)c(C(C)C)c2c1
COc1ccc(CN2CCc3ccncc3C2=O)cc1,COc1ccc(CNC(=O)c2cnccc2CCO)cc1
C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CCC[C@H]2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
C=C[C@@H]1Cc2c(c3ccc(OC)cc3c3cc(OC)c(OC)cc23)CN1C(=O)OC(C)(C)C,COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)C[C@H](CO)N(C(=O)OC(C)(C)C)C3.c1ccc(P(c2ccccc2)c2ccccc2)cc1
CC(C)=CCC/C(C)=C/C=O,CCCCCCCCCC(=O)O
Nc1ncnc2c1ncn2[C@H]1C[C@@H](CO)C1,Cc1ccc(S(=O)(=O)OC2CC(CO)C2)cc1.Nc1ncnc2nc[nH]c12
COc1cc(Cn2nnc3c(Cl)nc(N)nc32)c(Br)c(OC)c1OC,COc1cc(Cn2nnc3c(Cl)nc(N)nc32)cc(OC)c1OC
CSCC[C@H](NC(=O)[C@@H](N)CC(C)C)C(N)=O,CSCC[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)C(N)=O
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)[CoA],CCCCCCCC/C=C/C/C=C/C/C=C/CCCC(=O)O.[CoA]
NCCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O,NC(=O)CC[C@H](N)C(=O)O.NCCCC[C@H](N)C(=O)O.NCCCC[C@H](N)C(=O)O
CN(C)C(=O)CNC(=O)c1cnc2c(c1)nc(Nc1nc3ccc(OC(F)(F)F)cc3s1)n2C,CN(C)C(=O)CN.Cn1c(Nc2nc3ccc(OC(F)(F)F)cc3s2)nc2cc(C(=O)O)cnc21
CCCC(=O)O,CCCC(=O)[CoA]
CC(=O)N[C@@H]1[C@@H](NC(=O)OC(C)(C)C)C=C(C(=O)OC(c2ccccc2)c2ccccc2)O[C@H]1C(=O)Oc1c(F)c(F)c(F)c(F)c1F,O=C(Oc1c(F)c(F)c(F)c(F)c1F)C(F)(F)F.CC(=O)N[C@@H]1[C@@H](NC(=O)OC(C)(C)C)C=C(C(=O)OC(c2ccccc2)c2ccccc2)O[C@H]1C(=O)O
CCCS(=O)(=O)N[C@H]1CC[C@H](C(=O)N2CCN(C(C)C)CC2)CC1,CC(C)N1CCN(C(=O)[C@H]2CC[C@H](N)CC2)CC1.CCCS(=O)(=O)Cl
Oc1ccc(C(c2ccc(O)cc2)c2ccccc2CN2CCN(c3ccccc3Cl)CC2)cc1,Clc1ccccc1N1CCNCC1.Oc1ccc(C(c2ccc(O)cc2)c2ccccc2CBr)cc1
CCC(C(=O)O)C1=CCc2cc(OC)ccc21,CCC(C(=O)OC)C1=CCc2cc(OC)ccc21
O=C1CCCC2C3CC(CN12)C1CCCCN1C3O,O=C1CCCC2C3CC(CN12)C1CCCCN1C3
O[C@@H]1CCN2Cc3ccccc3N=C12,C1=NCCC1.Nc1ccccc1C(=O)O
Nc1ccccc1C(=O)C[C@H](N)C(=O)O,C[C@H](N)C(=O)O.O=C(O)c1cc(O)c2ccccc2n1
C#CC(=O)OC(C)(C)C,C1COCCO1.C#Cc1cccc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(=O)OC(C)(C)C)CC2)c1
CCc1ccc(CN(CCC(=O)OC(C)(C)C)c2nc([C@H]3CC[C@H](C)CC3)cs2)s1,C[C@H]1CC[C@H](C(=O)CBr)CC1.CCc1ccc(CN(CCC(=O)OC(C)(C)C)C(N)=S)s1
CNC(=S)NS(=O)(=O)c1cc2c(cc1C)OCC(NC(=O)c1cc(Cl)ccc1OC)C2,CN=C=S.COc1ccc(Cl)cc1C(=O)NC1COc2cc(C)c(S(N)(=O)=O)cc2C1
CCOC[C@H](Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1cnc(C)cn1,Clc1cccnc1-n1ncc2c(Cl)ncnc21.CCOC[C@H](O)C(=O)Nc1cnc(C)cn1
O=C(CN1N=C(C2CCCCC2)c2ccccc2N(CC(=O)C2CCCC2)C1=O)Nc1cccc(-c2noc(=O)[nH]2)c1,Nc1cccc(-c2noc(=O)[nH]2)c1.O=C(O)CN1N=C(C2CCCCC2)c2ccccc2N(CC(=O)C2CCCC2)C1=O
C[C@H](O)[C@H](O)C[C@@H](O)C=O,C[C@@H]1O[C@H](O)[C@H](O)C[C@H]1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)[C@@H]2CCCN2)[C@@H](O)[C@H]1O
CC1(C)[C@@H]2CC(=O)[C@@]1(C)C[C@H]2O,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
CC1=C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CN[C@@H]1Cc2c[nH]c3cccc(c23)[C@H]1/C=C(\C)CO
C=CCC(C)(CO)c1ccccc1,C=CCC(C)(C=O)c1ccccc1
CC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1cnc(S(C)(=O)=O)o1,CC[C@H](NC(=O)c1cncc2c1cnn2-c1ccc(F)cc1)c1cnc(SC)o1
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1NC=O
*SC(=O)CCCCCCCCCCCCC,*SC(=O)CCCCCCCCCCCCCCC
*OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1OP(=O)(O)O,*OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O*
N#Cc1ccc(Cc2ccccc2)cc1F,N#Cc1ccc(OS(=O)(=O)C(F)(F)F)cc1F.[Zn+]Cc1ccccc1
CC(=O)OC1(c2cccc(C)c2)CC(=O)C=C1c1ccncc1,CC(=O)OC(C)=O.Cc1cccc(C2(O)CC(=O)C=C2c2ccncc2)c1
O=C(Oc1ccccc1)c1nccc2c1CN(Cc1ccc(OCC(F)F)c(Cl)c1)C2=O,O=C1c2ccnc(Cl)c2CN1Cc1ccc(OCC(F)F)c(Cl)c1.O=COc1ccccc1
COC1(c2cc(F)cc(OCc3ccc(-n4ccnc4C)cc3)c2)CCOCC1,COC1(c2cc(O)cc(F)c2)CCOCC1.Cc1nccn1-c1ccc(CCl)cc1
Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1.OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O
NC(=O)c1[nH]c2ccc(CN3CCC4(CC3)OCCO4)cc2c1Sc1ccccc1,NC(=O)c1[nH]c2ccc(C=O)cc2c1Sc1ccccc1.C1CC2(CCN1)OCCO2
CCOc1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,CC(C)[Mg]Cl.CCOc1ccc2cc(C(=O)c3cn(C(c4ccccc4)(c4ccccc4)c4ccccc4)cn3)ccc2c1
CCc1ccc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc1CC,CN1CCC(N2CCNCC2)CC1.CCc1ccc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)O)cc1CC
CC1(C)[C@H]2Cc3c(O)cccc3[C@]1(C)CCN2C(=O)[C@H]1CC[C@@H](C(=O)O)CC1,COC(=O)[C@H]1CC[C@@H](C(=O)N2CC[C@@]3(C)c4cccc(O)c4C[C@@H]2C3(C)C)CC1
C=CCC(CO)CCOC,C=CCC(CCOC)C(=O)OCC
COc1ccc([C@@H]2CCc3cc(O)ccc3C2)c(N(CCO)Cc2ccc(C3CCN(C)CC3)cc2)c1,CC(C)(C)OC(=O)N1CCC(c2ccc(C(=O)O)cc2)CC1.CCOC(=O)CNc1cc(OC)ccc1[C@@H]1CCc2cc(OC(=O)C(C)(C)C)ccc2C1
Cc1ccc2c(NCC(O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,Cc1ccc2c(N=CC(O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1
COc1cnc2c(c1)C(=O)c1ccccc1-2,CCN(CC)C(=O)c1ccccc1-c1ccc(OC)cn1
CCOC(=O)Cc1coc2ccc(OC)cc12,Cc1ccccc1.O=C(O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.COc1ccc2c(c1)C(=O)CO2
CCCCC/C=C\C/C=C\CCCC(=O)CC(=O)[CoA],CC(=O)[CoA].CCCCC/C=C\C/C=C\CCCC(=O)[CoA]
CSc1cc([N+](=O)O)ccc1C(=O)O,CSSC.O=C(O)c1ccc([N+](=O)O)cc1Cl
Cc1cc(F)ccc1-c1cc(N2CCS(=O)(=O)CC2)ncc1C(N)=O,Cc1cc(F)ccc1-c1cc(N2CCS(=O)(=O)CC2)ncc1C#N
CCCOc1ccc(CN2CCC(C(=O)OCC)CC2)cc1,CCOC(=O)C1CCNCC1.CCCOc1ccc(CCl)cc1
CSCCCCCCC(C(=O)O)C(O)C(=O)O,CSCCCCCCC(O)(CC(=O)O)C(=O)O
CC(/C=C/C=C(C)/C=C/c1ccc(C)c(C)c1C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1ccc(C(=O)O)c(C)c1C,CC(/C=C/C=C(C)/C=C/c1ccc(C)c(C)c1C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\c1ccc(CO)c(C)c1C
